date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:00	4893/4893	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Jun%202018%2011:09:15%20GMT	http://skygreenwaste.com/css/img/icon/plus.png	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/img/icon/plus.46.delayed	(from http://skygreenwaste.com/css/style.css)
16:39:01	4903/4903	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Jun%202018%2011:09:15%20GMT	http://skygreenwaste.com/css/img/bg/testimonial.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/img/bg/testimonial.47.delayed	(from http://skygreenwaste.com/css/style.css)
16:39:01	4897/4897	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Jun%202018%2011:09:15%20GMT	http://skygreenwaste.com/css/img/icon/plus-2.png	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/css/img/icon/plus-2.48.delayed	(from http://skygreenwaste.com/css/style.css)
16:39:05	93868/93868	---M-Z	200	added ('OK')	application/javascript	etag:W/%2254499a47-16eac%22	http://code.jquery.com/jquery-1.7.1.min.js	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/code.jquery.com/jquery-1.7.1.min.js	(from http://skygreenwaste.com/)
16:39:06	22346/22346	---M-Z	200	added ('OK')	application/x-javascript	date:Sat,%2022%20Nov%202014%2001:20:46%20GMT	http://skygreenwaste.com/WebResource.axd?d=GhXGayRMYmXebh9wH1_utB_jxbb1kdl29degQ8fAa2Ax6k3ILW7AMIhRnPS1W4RUqd7avx_o4n_Snp08IQm55FOD0oLHwIUSMm0RbI8Hb_Q1&t=635522358465637648	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/WebResource5eff.js	(from http://skygreenwaste.com/contact.aspx)
16:39:06	215244/215244	---M--	200	added ('OK')	image/jpeg	etag:%22b5a967b6584d31:0%22	http://skygreenwaste.com/img/service/about-us-img.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/service/about-us-img.jpg	(from http://skygreenwaste.com/css/style.css)
16:39:07	26951/26951	---M-Z	200	added ('OK')	application/x-javascript	date:Sat,%2022%20Nov%202014%2001:20:46%20GMT	http://skygreenwaste.com/WebResource.axd?d=pJ6qpFb-_CW1EzVh1ZL_diSabCJZw79JQvpaCp_1Kcoh3_cDLsoOlFrtkv4CDdanuujzWy3iHoO1ZPydQzv_gbn20mn3xC2iTHn0WORJXqY1&t=635522358465637648	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/WebResource02c5.js	(from http://skygreenwaste.com/contact.aspx)
16:40:16	19814/19814	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2009%20Jun%202018%2011:10:30%20GMT	http://skygreenwaste.com/index.aspx	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/index-2.html	(from http://skygreenwaste.com/)
16:40:17	4873/4873	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Jun%202018%2011:10:31%20GMT	http://skygreenwaste.com/index,.html	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/index,.4b.delayed	(from http://skygreenwaste.com/team.aspx)
16:40:17	7211/7211	---M--	200	added ('OK')	image/jpeg	etag:%2245ccc4776584d31:0%22	http://skygreenwaste.com/img/team.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/team.jpg	(from http://skygreenwaste.com/team.aspx)
16:40:19	16269/16269	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jun%202018%2011:10:32%20GMT	http://skygreenwaste.com/blog-details.aspx	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/blog-details.html	(from http://skygreenwaste.com/blog.aspx)
16:40:22	54292/54292	---M--	200	added ('OK')	image/png	etag:%2265f3cb776584d31:0%22	http://skygreenwaste.com/img/sustanibility.png	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/sustanibility.png	(from http://skygreenwaste.com/sustanibility.aspx)
16:40:32	83914/83914	---M--	200	added ('OK')	image/jpeg	etag:%22bd8ff1e16584d31:0%22	http://skygreenwaste.com/img/blog/1.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/blog/1.jpg	(from http://skygreenwaste.com/blog.aspx)
16:40:34	99212/99212	UR-M--	200	updated ('Partial%20Content')	application/octet-stream	etag:%2229a8a21a880d31:0%22	http://skygreenwaste.com/fonts/Material-Design-Iconic-Font.ttf?v=2.2.0	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/fonts/Material-Design-Iconic-Fontd1f1.ttf	(from http://skygreenwaste.com/css/material-design-iconic-font.min.css)
16:40:46	165742/165742	UR-M--	200	updated ('Partial%20Content')	application/vnd.ms-fontobject	etag:%22a65ff90a880d31:0%22	http://skygreenwaste.com/fonts/fontawesome-webfont.eot?	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/fonts/fontawesome-webfontd41d.eot	(from http://skygreenwaste.com/css/font-awesome.min.css)
16:40:56	98024/98024	UR-M--	200	updated ('Partial%20Content')	font/x-woff	etag:%226897511a880d31:0%22	http://skygreenwaste.com/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/fonts/fontawesome-webfont3e6e.woff	(from http://skygreenwaste.com/css/font-awesome.min.css)
16:40:57	165742/165742	UR-M--	200	updated ('Partial%20Content')	application/vnd.ms-fontobject	etag:%22a65ff90a880d31:0%22	http://skygreenwaste.com/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/fonts/fontawesome-webfont3e6e.eot	(from http://skygreenwaste.com/css/font-awesome.min.css)
16:41:10	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%228223c1a880d31:0%22	http://skygreenwaste.com/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/fonts/fontawesome-webfont3e6e.ttf	(from http://skygreenwaste.com/css/font-awesome.min.css)
16:41:11	354946/354946	UR-M--	200	updated ('Partial%20Content')	image/jpeg	etag:%22e144c17b6584d31:0%22	http://skygreenwaste.com/img/service/asset-mnagement-img.jpg	C:/Users/adiru/OneDrive/Desktop/Computer%20Project%20Practice/SKG/skygreenwaste.com/img/service/asset-mnagement-img.jpg	(from http://skygreenwaste.com/css/style.css)
